4,3,ROUBO - OUTROS,Interior,003 DP - Assis,Presidente Prudente,Assis
3,3,ROUBO - OUTROS,Interior,DM - Artur Nogueira,Piracicaba,Artur Nogueira
9,3,ROUBO - OUTROS,Interior,DM - Monte Mor,Piracicaba,Monte Mor
3,3,ROUBO - OUTROS,Interior,DM - Sta. Cruz das Palmeiras,Piracicaba,Santa Cruz das Palmeiras
5,3,ROUBO - OUTROS,Interior,001 DP - Araras,Piracicaba,Araras
,3,ROUBO - OUTROS,Interior,003 DP - Pirassununga,Piracicaba,Pirassununga
,3,ROUBO - OUTROS,Interior,DM - Conchal,Piracicaba,Conchal
1,3,ROUBO - OUTROS,Interior,007 DP - Piracicaba,Piracicaba,Piracicaba
,3,ROUBO - OUTROS,Interior,DM - Rio das Pedras,Piracicaba,Rio das Pedras
,3,ROUBO - OUTROS,Interior,DM - Brotas,Piracicaba,Brotas
2,3,ROUBO DE CARGA,Capital,014 DP - Pinheiros,CAPITAL,São Paulo
8,3,ROUBO DE CARGA,Capital,073 DP - Jaçanã,CAPITAL,São Paulo
7,3,ROUBO DE CARGA,Capital,090 DP - Parque Novo Mundo,CAPITAL,São Paulo
2,3,ROUBO DE CARGA,Capital,048 DP - Cidade Dutra,CAPITAL,São Paulo
4,3,ROUBO DE CARGA,Capital,054 DP - Cidade Tiradentes,CAPITAL,São Paulo
2,3,ROUBO DE CARGA,Capital,070 DP - Vila Ema,CAPITAL,São Paulo
1,3,ROUBO DE CARGA,Grande São Paulo (exclui Capital),002 DP - Cotia,Grande São Paulo (exclui a Capital),Cotia
9,3,ROUBO DE CARGA,Grande São Paulo (exclui Capital),004 DP - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
2,3,ROUBO DE CARGA,Grande São Paulo (exclui Capital),009 DP - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
5,3,ROUBO DE CARGA,Interior,002 DP - Jacareí,São José dos Campos,Jacareí
5,3,ROUBO DE CARGA,Interior,009 DP - Campinas,Campinas,Campinas
7,3,ROUBO DE CARGA,Interior,003 DP - São Vicente,Santos,São Vicente
3,3,ROUBO DE CARGA,Interior,DM - São Roque,Sorocaba,São Roque
2,3,ROUBO DE VEÍCULO,Capital,001 DP - Sé,CAPITAL,São Paulo
3,3,ROUBO DE VEÍCULO,Capital,031 DP - Vila Carrão,CAPITAL,São Paulo
2,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),001 DP - Cotia,Grande São Paulo (exclui a Capital),Cotia
6,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),003 DP - Carapicuiba,Grande São Paulo (exclui a Capital),Carapicuíba
2,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),DM - Santana do Parnaiba,Grande São Paulo (exclui a Capital),Santana de Parnaíba
3,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),DM - Vargem Grande Paulista,Grande São Paulo (exclui a Capital),Vargem Grande Paulista
4,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),004 DP - Osasco,Grande São Paulo (exclui a Capital),Osasco
4,3,ROUBO DE VEÍCULO,Grande São Paulo (exclui Capital),009 DP - Osasco,Grande São Paulo (exclui a Capital),Osasco
,3,ROUBO DE VEÍCULO,Interior,001 DP - Jacareí,São José dos Campos,Jacareí
2,3,ROUBO DE VEÍCULO,Interior,003 DP - Jacareí,São José dos Campos,Jacareí
3,3,ROUBO DE VEÍCULO,Interior,001 DP - Taubaté,São José dos Campos,Taubaté
2,3,ROUBO DE VEÍCULO,Interior,001 DP - Campinas,Campinas,Campinas
2,3,ROUBO DE VEÍCULO,Interior,013 DP - Campinas,Campinas,Campinas
8,3,ROUBO DE VEÍCULO,Interior,008 DP - Campinas,Campinas,Campinas
7,3,ROUBO DE VEÍCULO,Interior,005 DP - Jundiai,Campinas,Jundiaí
7,3,ROUBO DE VEÍCULO,Interior,003 DP - Mogi-Guaçu,Campinas,Mogi Guaçu
2,3,ROUBO DE VEÍCULO,Interior,DM - Jaguariúna,Campinas,Jaguariúna
,3,ROUBO DE VEÍCULO,Interior,DM - Mogi Mirim,Campinas,Mogi Mirim
1,3,ROUBO DE VEÍCULO,Interior,003 DP - Franca,Ribeirão Preto,Franca
,3,ROUBO DE VEÍCULO,Interior,001 DP - Jaboticabal,Ribeirão Preto,Jaboticabal
4,3,ROUBO DE VEÍCULO,Interior,002 DP - Bauru,Bauru,Bauru
3,3,ROUBO DE VEÍCULO,Interior,DM - Peruíbe,Santos,Peruíbe
2,3,ROUBO DE VEÍCULO,Interior,DM - Miracatú,Santos,Miracatu
1,3,ROUBO DE VEÍCULO,Interior,001 DP - Sorocaba,Sorocaba,Sorocaba
4,3,ROUBO DE VEÍCULO,Interior,002 DP - Sorocaba,Sorocaba,Sorocaba
1,3,ROUBO DE VEÍCULO,Interior,006 DP - Sorocaba,Sorocaba,Sorocaba
1,3,ROUBO DE VEÍCULO,Interior,DM - Mococa,Piracicaba,Mococa
4,3,ROUBO DE VEÍCULO,Interior,001 DP - Araras,Piracicaba,Araras
1,3,ROUBO DE VEÍCULO,Interior,002 DP - Leme,Piracicaba,Leme
5,3,ROUBO DE VEÍCULO,Interior,004 DP - Limeira,Piracicaba,Limeira
3,3,ROUBO DE VEÍCULO,Interior,DM - Araras,Piracicaba,Araras
,3,ROUBO DE VEÍCULO,Interior,006 DP - Piracicaba,Piracicaba,Piracicaba
,2,ESTUPRO,Capital,001 DP - Sé,CAPITAL,São Paulo
,2,ESTUPRO,Capital,006 DP - Cambuci,CAPITAL,São Paulo
1,2,ESTUPRO,Capital,046 DP - Perus,CAPITAL,São Paulo
,2,ESTUPRO,Capital,038 DP - Vila Amália,CAPITAL,São Paulo
,2,ESTUPRO,Capital,080 DP - Vila Joaniza,CAPITAL,São Paulo
1,2,ESTUPRO,Capital,053 DP - Parque do Carmo,CAPITAL,São Paulo
,2,ESTUPRO,Capital,054 DP - Cidade Tiradentes,CAPITAL,São Paulo
,2,ESTUPRO,Grande São Paulo (exclui Capital),002 DP - Barueri,Grande São Paulo (exclui a Capital),Barueri
,2,ESTUPRO,Grande São Paulo (exclui Capital),002 DP - Diadema,Grande São Paulo (exclui a Capital),Diadema
1,2,ESTUPRO,Grande São Paulo (exclui Capital),DM - Poá,Grande São Paulo (exclui a Capital),Poá
1,2,ESTUPRO,Grande São Paulo (exclui Capital),008 DP - São Bernardo do Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,2,ESTUPRO,Grande São Paulo (exclui Capital),001 DP - Embú,Grande São Paulo (exclui a Capital),Embu das Artes
1,2,ESTUPRO,Grande São Paulo (exclui Capital),001 DP - Taboão da Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
2,2,ESTUPRO,Grande São Paulo (exclui Capital),002 DP - Taboão da Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
,2,ESTUPRO,Interior,002 DP - Araçatuba,Araçatuba,Araçatuba
,2,ESTUPRO,Interior,003 DP - Araçatuba,Araçatuba,Araçatuba
,2,ESTUPRO,Interior,001 DP - Franca,Ribeirão Preto,Franca
,2,ESTUPRO,Interior,002 DP - Franca,Ribeirão Preto,Franca
,2,ESTUPRO,Interior,003 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,2,ESTUPRO,Interior,004 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,2,ESTUPRO,Interior,008 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,2,ESTUPRO,Interior,003 DP - Bauru,Bauru,Bauru
1,2,ESTUPRO,Interior,004 DP - Bauru,Bauru,Bauru
1,2,ESTUPRO,Interior,004 DP - São José do Rio Preto,São José do Rio Preto,São José do Rio Preto
,2,ESTUPRO,Interior,002 DP - Mongaguá,Santos,Mongaguá
,2,ESTUPRO,Interior,DM - Fartura,Sorocaba,Fartura
1,2,ESTUPRO,Interior,DM - Boituva,Sorocaba,Boituva
,2,ESTUPRO,Interior,DM - Sarapuí,Sorocaba,Sarapuí
1,2,ESTUPRO,Interior,008 DP - Sorocaba,Sorocaba,Sorocaba
,2,ESTUPRO,Interior,009 DP - Sorocaba,Sorocaba,Sorocaba
,2,ESTUPRO,Interior,DM - Mococa,Piracicaba,Mococa
,2,ESTUPRO,Interior,004 DP - Limeira,Piracicaba,Limeira
,2,ESTUPRO,Interior,001 DP - Rio Claro,Piracicaba,Rio Claro
2,2,ESTUPRO DE VULNERÁVEL,Capital,004 DP - Consolação,CAPITAL,São Paulo
3,2,ESTUPRO DE VULNERÁVEL,Capital,012 DP - Pari,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,027 DP - Campo Belo,CAPITAL,São Paulo
2,2,ESTUPRO DE VULNERÁVEL,Capital,083 DP - Parque Bristol,CAPITAL,São Paulo
1,2,ESTUPRO DE VULNERÁVEL,Capital,023 DP - Perdizes,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,087 DP - Vila Pereira Barreto,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,019 DP - Vila Maria,CAPITAL,São Paulo
1,2,ESTUPRO DE VULNERÁVEL,Capital,072 DP - Vila Penteado,CAPITAL,São Paulo
1,2,ESTUPRO DE VULNERÁVEL,Capital,021 DP - Vila Matilde,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,056 DP - Vila Alpina,CAPITAL,São Paulo
10,2,ESTUPRO DE VULNERÁVEL,Capital,025 DP - Parelheiros,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,080 DP - Vila Joaniza,CAPITAL,São Paulo
3,2,ESTUPRO DE VULNERÁVEL,Capital,085 DP - Jardim Mirna,CAPITAL,São Paulo
3,2,ESTUPRO DE VULNERÁVEL,Capital,101 DP - Jardim das Imbuias,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,022 DP - São Miguel Paulista,CAPITAL,São Paulo
,2,ESTUPRO DE VULNERÁVEL,Capital,032 DP - Itaquera,CAPITAL,São Paulo
3,2,ESTUPRO DE VULNERÁVEL,Capital,065 DP - Artur Alvim,CAPITAL,São Paulo
3,2,ESTUPRO DE VULNERÁVEL,Capital,055 DP - Parque São Rafael,CAPITAL,São Paulo
1,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Barueri,Grande São Paulo (exclui a Capital),Barueri
3,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),003 DP - Carapicuiba,Grande São Paulo (exclui a Capital),Carapicuíba
2,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Diadema,Grande São Paulo (exclui a Capital),Diadema
1,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Cajamar,Grande São Paulo (exclui a Capital),Cajamar
1,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),006 DP - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
7,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Itaquaquecetuba,Grande São Paulo (exclui a Capital),Itaquaquecetuba
3,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),DM - Guararema,Grande São Paulo (exclui a Capital),Guararema
2,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),008 DP - Osasco,Grande São Paulo (exclui a Capital),Osasco
2,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),002 DP - Mauá,Grande São Paulo (exclui a Capital),Mauá
,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),002 DP - Santo André,Grande São Paulo (exclui a Capital),Santo André
2,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),003 DP - Santo André,Grande São Paulo (exclui a Capital),Santo André
,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),002 DP - São Bernardo do Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
6,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),003 DP - São Bernardo do Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
3,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),008 DP - São Bernardo do Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
1,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),001 DP - Itapecerica da Serra,Grande São Paulo (exclui a Capital),Itapecerica da Serra
1,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),DM - Itapecerica da Serra,Grande São Paulo (exclui a Capital),Itapecerica da Serra
,2,ESTUPRO DE VULNERÁVEL,Grande São Paulo (exclui Capital),DM - São Lourenço da Serra,Grande São Paulo (exclui a Capital),São Lourenço da Serra
1,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Jacareí,São José dos Campos,Jacareí
1,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Jacareí,São José dos Campos,Jacareí
3,2,ESTUPRO DE VULNERÁVEL,Interior,007 DP - São Jose dos Campos,São José dos Campos,São José dos Campos
,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Caraguatatuba,São José dos Campos,Caraguatatuba
1,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Caraguatatuba,São José dos Campos,Caraguatatuba
3,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Caraguatatuba,São José dos Campos,Caraguatatuba
,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Taubaté,São José dos Campos,Taubaté
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Mirandópolis,Araçatuba,Mirandópolis
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Guararapes,Araçatuba,Guararapes
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Lourdes,Araçatuba,Lourdes
1,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Campinas,Campinas,Campinas
,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Atibaia,Campinas,Atibaia
,2,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Atibaia,Campinas,Atibaia
2,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Itatiba,Campinas,Itatiba
1,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Jundiai,Campinas,Jundiaí
4,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Américo Brasiliense,Ribeirão Preto,Américo Brasiliense
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Boa Esperança Sul,Ribeirão Preto,Boa Esperança do Sul
3,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Ibitinga,Ribeirão Preto,Ibitinga
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Guaraci,Ribeirão Preto,Guaraci
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Monte Azul Paulista,Ribeirão Preto,Monte Azul Paulista
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Viradouro,Ribeirão Preto,Viradouro
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Guará,Ribeirão Preto,Guará
1,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Brodowski,Ribeirão Preto,Brodowski
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta. Rosa Viterbo,Ribeirão Preto,Santa Rosa do Viterbo
1,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - São Carlos,Ribeirão Preto,São Carlos
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Descalvado,Ribeirão Preto,Descalvado
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Ipuã,Ribeirão Preto,Ipuã
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Sales Oliveira,Ribeirão Preto,Sales Oliveira
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Pitangueiras,Ribeirão Preto,Pitangueiras
4,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Bauru,Bauru,Bauru
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Agudos,Bauru,Agudos
2,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Lençóis Paulista,Bauru,Lençóis Paulista
2,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Dois Córregos,Bauru,Dois Córregos
,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Sta. Cruz do Rio Pardo,Bauru,Santa Cruz do Rio Pardo
1,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Ourinhos,Bauru,Ourinhos
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta. Fé do Sul,São José do Rio Preto,Santa Fé do Sul
3,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - São José do Rio Preto,São José do Rio Preto,São José do Rio Preto
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - José Bonifácio,São José do Rio Preto,José Bonifácio
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Nova Granada,São José do Rio Preto,Nova Granada
1,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Peruíbe,Santos,Peruíbe
1,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Itanhaem,Santos,Itanhaém
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Mongaguá,Santos,Mongaguá
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Peruíbe,Santos,Peruíbe
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Cajati,Santos,Cajati
1,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - São Vicente,Santos,São Vicente
3,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Registro,Santos,Registro
3,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Cubatão,Santos,Cubatão
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Guarujá,Santos,Guarujá
2,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Avaré,Sorocaba,Avaré
,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Avaré,Sorocaba,Avaré
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Cerqueira César,Sorocaba,Cerqueira César
3,2,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Itapetininga,Sorocaba,Itapetininga
2,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Cesário Lange,Sorocaba,Cesário Lange
,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Capão Bonito,Sorocaba,Capão Bonito
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Itararé,Sorocaba,Itararé
2,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Salto,Sorocaba,Salto
,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Sorocaba,Sorocaba,Sorocaba
,2,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Votorantim,Sorocaba,Votorantim
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Araçoiba da Serra,Sorocaba,Araçoiaba da Serra
8,2,ESTUPRO DE VULNERÁVEL,Interior,DM - São Roque,Sorocaba,São Roque
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Tiete,Sorocaba,Tietê
,2,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Assis,Presidente Prudente,Assis
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Taciba,Presidente Prudente,Taciba
,2,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Sumaré,Piracicaba,Sumaré
,2,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Americana,Piracicaba,Americana
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Tambaú,Piracicaba,Tambaú
,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Limeira,Piracicaba,Limeira
3,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Limeira,Piracicaba,Limeira
,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Capivari,Piracicaba,Capivari
1,2,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Rio Claro,Piracicaba,Rio Claro
,2,ESTUPRO DE VULNERÁVEL,Interior,002 DP - São João da Boa Vista,Piracicaba,São João da Boa Vista
1,2,ESTUPRO DE VULNERÁVEL,Interior,DM - Aguaí,Piracicaba,Aguaí
1,2,FURTO - OUTROS,Interior,DM - São José do Barreiro,São José dos Campos,São José do Barreiro
5,2,FURTO - OUTROS,Interior,DM - Silveiras,São José dos Campos,Silveiras
2,2,FURTO - OUTROS,Interior,DM - Natividade da Serrra,São José dos Campos,Natividade da Serra
4,2,FURTO - OUTROS,Interior,DM - Guaraçai,Araçatuba,Guaraçaí
5,2,FURTO - OUTROS,Interior,DM - Itapura,Araçatuba,Itapura
2,2,FURTO - OUTROS,Interior,DM - Bilac,Araçatuba,Bilac
1,2,FURTO - OUTROS,Interior,DM - Brejo Alegre,Araçatuba,Brejo Alegre
1,2,FURTO - OUTROS,Interior,DM - General Salgado,Araçatuba,General Salgado
,2,FURTO - OUTROS,Interior,DM - Glicerio,Araçatuba,Glicério
2,2,FURTO - OUTROS,Interior,DM - Nova Luzitania,Araçatuba,Nova Luzitânia
,2,FURTO - OUTROS,Interior,DM - Turiúba,Araçatuba,Turiúba
4,2,FURTO - OUTROS,Interior,DM - Lindóia,Campinas,Lindóia
1,2,FURTO - OUTROS,Interior,DM - Dobrada,Ribeirão Preto,Dobrada
1,2,FURTO - OUTROS,Interior,DM - Altair,Ribeirão Preto,Altair
6,2,FURTO - OUTROS,Interior,DM - Guaraci,Ribeirão Preto,Guaraci
2,2,FURTO - OUTROS,Interior,DM - Jaborandi,Ribeirão Preto,Jaborandi
12,2,FURTO - OUTROS,Interior,DM - Monte Azul Paulista,Ribeirão Preto,Monte Azul Paulista
9,2,FURTO - OUTROS,Interior,DM - Cristais Pta.,Ribeirão Preto,Cristais Paulista
3,2,FURTO - OUTROS,Interior,DM - Jeriguara,Ribeirão Preto,Jeriquara
4,2,FURTO - OUTROS,Interior,DM - Ribeirão Corrente,Ribeirão Preto,Ribeirão Corrente
7,2,FURTO - OUTROS,Interior,DM - Arealva,Bauru,Arealva
3,2,FURTO - OUTROS,Interior,DM - Avaí,Bauru,Avaí
7,2,FURTO - OUTROS,Interior,DM - Getulina,Bauru,Getulina
3,2,FURTO - OUTROS,Interior,DM - Guarantã,Bauru,Guarantã
1,2,FURTO - OUTROS,Interior,DM - Urú,Bauru,Uru
1,2,FURTO - OUTROS,Interior,DM - Alv.de Carvalho,Bauru,Álvaro de Carvalho
1,2,FURTO - OUTROS,Interior,DM - Echaporã,Bauru,Echaporã
1,2,FURTO - OUTROS,Interior,DM - Ocauçú,Bauru,Ocauçu
1,2,FURTO - OUTROS,Interior,DM - Oriente,Bauru,Oriente
2,2,FURTO - OUTROS,Interior,DM - Rinópolis,Bauru,Rinópolis
5,2,FURTO - OUTROS,Interior,DM - Tabapuã,São José do Rio Preto,Tabapuã
2,2,FURTO - OUTROS,Interior,DM - Estrela do Oeste,São José do Rio Preto,Estrela D'Oeste
,2,FURTO - OUTROS,Interior,DM - Macedonia,São José do Rio Preto,Macedônia
,2,FURTO - OUTROS,Interior,DM - Meridiano,São José do Rio Preto,Meridiano
,2,FURTO - OUTROS,Interior,DM - Marinópolis,São José do Rio Preto,Marinópolis
,2,FURTO - OUTROS,Interior,DM - Nova Canaã Pta.,São José do Rio Preto,Nova Canaã Paulista
1,2,FURTO - OUTROS,Interior,DM - Pontalinda,São José do Rio Preto,Pontalinda
4,2,FURTO - OUTROS,Interior,DM - Três Fronteiras,São José do Rio Preto,Três Fronteiras
2,2,FURTO - OUTROS,Interior,DM - Planalto,São José do Rio Preto,Planalto
4,2,FURTO - OUTROS,Interior,DM - Poloni,São José do Rio Preto,Poloni
1,2,FURTO - OUTROS,Interior,DM - Macaubal,São José do Rio Preto,Macaubal
2,2,FURTO - OUTROS,Interior,DM - Nhandeara,São José do Rio Preto,Nhandeara
1,2,FURTO - OUTROS,Interior,DM - Pontes Gestal,São José do Rio Preto,Pontes Gestal
,2,FURTO - OUTROS,Interior,DM - Sebastianópolis do Sul,São José do Rio Preto,Sebastianópolis do Sul
9,2,FURTO - OUTROS,Interior,002 DP - Jacupiranga,Santos,Jacupiranga
3,2,FURTO - OUTROS,Interior,001 DP - Pirajú,Sorocaba,Piraju
2,2,FURTO - OUTROS,Interior,DM - Arandu,Sorocaba,Arandu
7,2,FURTO - OUTROS,Interior,DM - Fartura,Sorocaba,Fartura
2,2,FURTO - OUTROS,Interior,DM - Manduri,Sorocaba,Manduri
6,2,FURTO - OUTROS,Interior,003 DP - Itapeva,Sorocaba,Itapeva
2,2,FURTO - OUTROS,Interior,DM - B. Sucesso / Itararé,Sorocaba,Bom Sucesso de Itararé
5,2,FURTO - OUTROS,Interior,003 DP - Adamantina,Presidente Prudente,Adamantina
,2,FURTO - OUTROS,Interior,DM - Salmourão,Presidente Prudente,Salmourão
5,2,FURTO - OUTROS,Interior,DM - Campos Novos Pta.,Presidente Prudente,Campos Novos Paulista
3,2,FURTO - OUTROS,Interior,DM - Florínia,Presidente Prudente,Florínia
5,2,FURTO - OUTROS,Interior,DM - Ibirarema,Presidente Prudente,Ibirarema
,2,FURTO - OUTROS,Interior,DM - Pedrinhas Pta.,Presidente Prudente,Pedrinhas Paulista
1,2,FURTO - OUTROS,Interior,DM - Platina,Presidente Prudente,Platina
,2,FURTO - OUTROS,Interior,DM - Anhumas,Presidente Prudente,Anhumas
3,2,FURTO - OUTROS,Interior,DM - Indiana,Presidente Prudente,Indiana
6,2,FURTO - OUTROS,Interior,DM - Pres. Bernardes,Presidente Prudente,Presidente Bernardes
,2,FURTO - OUTROS,Interior,DM - Sto. Expedito,Presidente Prudente,Santo Expedito
,2,FURTO - OUTROS,Interior,DM - Taciba,Presidente Prudente,Taciba
2,2,FURTO - OUTROS,Interior,DM - Piquerobi,Presidente Prudente,Piquerobi
2,2,FURTO - OUTROS,Interior,DM - Águas de S. Pedro,Piracicaba,Águas de São Pedro
,2,FURTO - OUTROS,Interior,DM - Sta. Maria da Serra,Piracicaba,Santa Maria da Serra
5,2,FURTO - OUTROS,Interior,DM - Sto. Antonio do Jardim,Piracicaba,Santo Antonio do Jardim
3,2,FURTO DE VEÍCULO,Grande São Paulo (exclui Capital),001 DP - Caieiras,Grande São Paulo (exclui a Capital),Caieiras
5,2,FURTO DE VEÍCULO,Grande São Paulo (exclui Capital),DM - Mairiporã,Grande São Paulo (exclui a Capital),Mairiporã
2,2,FURTO DE VEÍCULO,Grande São Paulo (exclui Capital),DM - Rio Grande da Serra,Grande São Paulo (exclui a Capital),Rio Grande da Serra
2,2,FURTO DE VEÍCULO,Interior,001 DP - Guaratinguetá,São José dos Campos,Guaratinguetá
,2,FURTO DE VEÍCULO,Interior,DM - Cachoeira Pta.,São José dos Campos,Cachoeira Paulista
1,2,FURTO DE VEÍCULO,Interior,DM - Igaratá,São José dos Campos,Igaratá
4,2,FURTO DE VEÍCULO,Interior,005 DP - São Jose dos Campos,São José dos Campos,São José dos Campos
10,2,FURTO DE VEÍCULO,Interior,008 DP - São Jose dos Campos,São José dos Campos,São José dos Campos
2,2,FURTO DE VEÍCULO,Interior,002 DP - Caraguatatuba,São José dos Campos,Caraguatatuba
1,2,FURTO DE VEÍCULO,Interior,004 DP - Taubaté,São José dos Campos,Taubaté
4,2,FURTO DE VEÍCULO,Interior,DM - Pindamonhangaba,São José dos Campos,Pindamonhangaba
4,2,FURTO DE VEÍCULO,Interior,DM - Tremembé,São José dos Campos,Tremembé
